subject,trial,metric,phone,kinect
P02_S2,T01,time,6.9667831306990875,6.866666666666667
P02_S2,T01,time_sit2stand,3.300055167173252,3.3
P02_S2,T01,time_stand2sit,2.866714589665653,2.8666666666666667
P02_S2,T01,time_sd,0.0711817116281396,0.06463573143221775
P02_S2,T01,trunk_lean_max,194.8535570545626,208.09597413832086
P02_S2,T01,trunk_lean_range_mean,12.77157668238859,25.37674816399625
P02_S2,T01,right_knee_range_mean,66.0189772536564,68.07140288167993
P02_S2,T01,left_knee_range_mean,57.040259749027975,83.52159990963608
P02_S2,T01,right_hip_range_mean,67.23982362615028,80.34702639686614
P02_S2,T01,left_hip_range_mean,59.50388265172531,82.29294733166097
P02_S2,T01,alcazar_rel_power_Wkg,5.386022400303238,5.464550970873787
P02_S2,T01,alcazar_power_W,339.319411219104,344.26671116504855
P02_S2,T02,time,6.933445048674052,6.966666666666667
P02_S2,T02,time_sit2stand,3.4333886539107086,3.4333333333333327
P02_S2,T02,time_stand2sit,2.8000451158106747,2.8
P02_S2,T02,time_sd,0.04521626176920528,0.04898979485566354
P02_S2,T02,trunk_lean_max,200.82205648624586,208.46288283045644
P02_S2,T02,trunk_lean_range_mean,18.210673086102897,26.971770069754182
P02_S2,T02,right_knee_range_mean,71.01715303256543,65.52113615873941
P02_S2,T02,left_knee_range_mean,63.339066112817065,75.505323250422
P02_S2,T02,right_hip_range_mean,76.77937162589727,76.55364988583021
P02_S2,T02,left_hip_range_mean,78.11390562840609,89.58025594294466
P02_S2,T02,alcazar_rel_power_Wkg,5.4119200104104,5.386112440191388
P02_S2,T02,alcazar_power_W,340.95096065585517,339.32508373205746
P02_S2,T03,time,6.533452531229455,6.5
P02_S2,T03,time_sit2stand,3.200058382642998,3.1666666666666665
P02_S2,T03,time_stand2sit,2.5667134944115717,2.5999999999999996
P02_S2,T03,time_sd,0.07423821259106315,0.059628479399994355
P02_S2,T03,trunk_lean_max,199.1628797719708,204.63129444442927
P02_S2,T03,trunk_lean_range_mean,16.91537475258647,22.72473870428622
P02_S2,T03,right_knee_range_mean,70.40773817905756,66.17955971449553
P02_S2,T03,left_knee_range_mean,69.7705943920904,69.11610877795627
P02_S2,T03,right_hip_range_mean,75.4390725964863,75.34815163181341
P02_S2,T03,left_hip_range_mean,87.7040958707631,77.11096116162352
P02_S2,T03,alcazar_rel_power_Wkg,5.743249808679476,5.772807692307693
P02_S2,T03,alcazar_power_W,361.824737946807,363.68688461538466
P02_S2,T04,time,6.8334472222222225,6.733333333333333
P02_S2,T04,time_sit2stand,3.3000550000000004,3.3
P02_S2,T04,time_stand2sit,2.766712777777778,2.7333333333333334
P02_S2,T04,time_sd,0.029814736603992194,0.033993463423951875
P02_S2,T04,trunk_lean_max,202.75284199557734,208.21759219611806
P02_S2,T04,trunk_lean_range_mean,17.545128268910716,23.85367453708291
P02_S2,T04,right_knee_range_mean,71.95033574988202,72.98061758355469
P02_S2,T04,left_knee_range_mean,80.22449644711125,85.38269415172184
P02_S2,T04,right_hip_range_mean,73.32793351274204,79.62902958043715
P02_S2,T04,left_hip_range_mean,88.66902992471975,82.22838693623078
P02_S2,T04,alcazar_rel_power_Wkg,5.49111579847653,5.5727599009901
P02_S2,T04,alcazar_power_W,345.9402953040214,351.0838737623763
P02_S2,T05,time,6.5334410441353254,6.6
P02_S2,T05,time_sit2stand,3.066717224798214,3.1
P02_S2,T05,time_stand2sit,2.633376747381075,2.5666666666666664
P02_S2,T05,time_sd,0.09043255731963322,0.12578641509408803
P02_S2,T05,trunk_lean_max,203.05858859752487,204.40924302633212
P02_S2,T05,trunk_lean_range_mean,18.474226191393974,21.92121693039253
P02_S2,T05,right_knee_range_mean,76.59351386097349,79.7891013689358
P02_S2,T05,left_knee_range_mean,79.31614076026057,87.04428664584289
P02_S2,T05,right_hip_range_mean,80.46330965330522,84.20113159919859
P02_S2,T05,left_hip_range_mean,92.46056059304244,84.75074969965661
P02_S2,T05,alcazar_rel_power_Wkg,5.743259906459608,5.68534090909091
P02_S2,T05,alcazar_power_W,361.8253741069553,358.17647727272737
